index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
86	14	5	-13.9359551825479	18	8	-9.662480029232867	0
87	12	7	-12.884410404737777	17	8	-9.615960013597974	1
88	15	6	-12.072142395679787	13	8	-9.816630709060126	1
89	12	5	-13.806743451067893	17	8	-9.873789122900074	0
90	12	6	-13.519061378616112	13	8	-9.99895226585408	1
91	11	4	-14.212208559176057	14	8	-10.142053109494753	0
92	12	4	-13.069144507937114	17	8	-9.488126642088089	1
93	14	6	-12.639811918422307	13	8	-10.067945137341031	1
94	11	4	-14.045154474512891	13	8	-9.934413744716508	1
95	12	6	-12.999185919330204	14	8	-9.615960013597974	1
96	20	6	-12.203384584710175	16	8	-9.873789122900074	1
97	17	6	-12.61190313030523	16	8	-9.76256348778985	1
98	13	4	-13.776890487918212	16	8	-10.309107194157919	1
99	15	4	-14.212208559176057	12	8	-9.816630709060126	1
0	12	5	-14.738301655072837	13	8	-9.816630709060126	1
1	8	4	-15.35734086347906	14	8	-9.448905928934808	0
2	17	7	-15.000665919540328	18	8	-10.50977788962007	0
3	14	6	-15.693813100100273	15	8	-9.76256348778985	0
4	13	6	-15.511491543306319	13	8	-9.99895226585408	0
5	13	4	-14.738301655072837	11	8	-9.873789122900074	0
6	14	6	-14.530662290294591	12	8	-9.662480029232867	0
7	13	5	-14.905355739736002	18	8	-10.309107194157919	0
8	15	5	-15.223809470854537	17	8	-9.7112701934023	0
9	12	5	-15.106026435198155	14	8	-10.067945137341031	0
10	12	4	-14.738301655072837	14	8	-9.934413744716508	0
11	11	3	-14.818344362746373	16	8	-10.309107194157919	0
12	7	3	-14.41287925463821	14	8	-9.662480029232867	0
13	13	6	-14.818344362746373	15	8	-9.41116560095196	0
14	13	5	-14.41287925463821	15	8	-9.57150825102714	0
15	12	5	-14.664193682919114	13	8	-9.76256348778985	0
16	11	4	-14.595200811432164	17	8	-10.404417373962245	0
17	13	6	-14.530662290294591	18	8	-10.404417373962245	0
18	10	5	-15.693813100100273	14	8	-9.57150825102714	0
19	17	6	-14.530662290294591	16	8	-9.99895226585408	1
20	12	4	-14.818344362746373	16	8	-9.76256348778985	0
21	12	6	-14.738301655072837	17	8	-9.57150825102714	1
22	17	6	-15.693813100100273	14	8	-9.57150825102714	0
23	15	6	-14.41287925463821	17	8	-10.309107194157919	0
24	13	6	-15.223809470854537	16	8	-9.305805085294134	0
25	15	5	-15.511491543306319	17	8	-10.627560925276454	0
26	9	5	-15.35734086347906	17	8	-9.7112701934023	0
27	12	4	-14.358812033367933	12	8	-9.99895226585408	1
28	16	6	-14.905355739736002	12	8	-10.309107194157919	1
29	11	4	-14.664193682919114	16	8	-9.662480029232867	0
30	14	6	-15.000665919540328	15	8	-9.934413744716508	0
31	13	5	-15.35734086347906	15	8	-10.627560925276454	0
32	9	5	-14.738301655072837	13	8	-9.7112701934023	1
33	14	6	-14.905355739736002	16	8	-9.662480029232867	0
34	15	5	-14.738301655072837	12	8	-9.615960013597974	0
35	12	6	-15.000665919540328	17	8	-9.816630709060126	0
36	14	4	-14.738301655072837	14	8	-9.99895226585408	0
37	17	7	-15.106026435198155	11	8	-10.22209581716829	0
38	13	4	-14.595200811432164	18	8	-9.488126642088089	0
39	18	8	-14.818344362746373	16	8	-9.934413744716508	0
40	15	7	-15.223809470854537	14	8	-9.41116560095196	0
41	16	5	-14.905355739736002	13	8	-9.528948636608344	0
42	14	4	-15.511491543306319	15	8	-9.662480029232867	0
43	14	6	-14.818344362746373	14	8	-9.57150825102714	0
44	14	4	-14.41287925463821	15	8	-10.142053109494753	1
45	11	5	-14.595200811432164	13	8	-9.7112701934023	1
46	9	4	-14.738301655072837	11	8	-9.816630709060126	0
47	17	4	-15.223809470854537	16	8	-9.57150825102714	0
48	14	5	-15.000665919540328	16	8	-9.7112701934023	0
49	14	5	-15.511491543306319	17	8	-9.76256348778985	0
50	11	4	-15.223809470854537	17	8	-9.615960013597974	0
51	16	5	-15.693813100100273	16	8	-9.99895226585408	0
52	17	8	-14.664193682919114	14	8	-9.615960013597974	1
53	16	5	-14.738301655072837	15	8	-10.50977788962007	0
54	10	4	-14.738301655072837	17	8	-10.309107194157919	0
55	14	5	-15.511491543306319	18	8	-10.142053109494753	0
56	15	6	-14.595200811432164	12	8	-9.41116560095196	1
57	12	6	-15.223809470854537	11	8	-9.41116560095196	0
